Date,Open,High,Low,Close,Adj Close,Volume
2019-09-26,209.050003,209.970001,208.110001,208.220001,207.052582,1685500
2019-09-27,209.850006,210.550003,208.089996,208.970001,207.798386,1530900
2019-09-30,209.710007,209.710007,206.830002,207.229996,206.068130,1794500
2019-10-01,207.009995,209.380005,202.610001,202.690002,201.553589,3156200
2019-10-02,201.690002,201.880005,197.600006,198.250000,197.138489,3386800
2019-10-03,197.610001,198.369995,193.990005,197.240005,196.134155,2914500
2019-10-04,196.990005,201.229996,196.039993,200.800003,199.674194,3021100
2019-10-07,200.789993,202.529999,199.470001,200.399994,199.276428,2202200
2019-10-08,197.600006,198.949997,195.919998,197.369995,196.263412,2654900
2019-10-09,198.190002,198.979996,196.679993,196.850006,195.746338,2443500
2019-10-10,197.589996,201.320007,197.539993,199.869995,198.749390,2108000
2019-10-11,203.720001,207.289993,203.720001,204.679993,203.532425,3334300
2019-10-14,203.830002,206.169998,202.919998,205.820007,204.666046,2286100
2019-10-15,202.000000,208.240005,198.610001,206.460007,205.302460,8241900
2019-10-16,206.169998,208.619995,206.100006,207.419998,206.257065,3405800
2019-10-17,208.289993,208.929993,204.389999,206.460007,205.302460,2876500
2019-10-18,204.990005,208.059998,204.990005,206.520004,205.362122,2207000
2019-10-21,208.669998,210.860001,207.679993,209.250000,208.076813,1934900
2019-10-22,209.589996,211.649994,208.309998,209.600006,208.424850,1868000
2019-10-23,209.220001,212.020004,209.000000,211.320007,210.135208,1574500
2019-10-24,211.610001,213.149994,209.779999,211.050003,209.866714,1266500
2019-10-25,210.179993,215.419998,210.179993,214.229996,213.028885,2602100
2019-10-28,216.320007,218.919998,215.690002,217.750000,216.529144,2707800
2019-10-29,217.220001,219.279999,216.449997,217.639999,216.419769,2030400
2019-10-30,217.020004,217.050003,213.809998,215.809998,214.600021,1584900
2019-10-31,215.149994,215.360001,211.320007,213.380005,212.183655,1876200
2019-11-01,215.259995,217.889999,214.750000,217.389999,216.171173,2112300
2019-11-04,219.699997,220.690002,218.570007,219.869995,218.637268,2538100
2019-11-05,220.800003,221.779999,218.470001,218.639999,217.414154,2525100
2019-11-06,218.009995,219.070007,216.550003,218.419998,217.195389,1863000
2019-11-07,220.770004,224.770004,220.410004,223.289993,222.038086,3748600
2019-11-08,223.000000,223.229996,221.100006,222.910004,221.660233,1610800
2019-11-11,220.899994,221.410004,218.520004,219.029999,217.801971,2754500
2019-11-12,218.559998,221.110001,217.929993,220.410004,219.174240,1891600
2019-11-13,218.389999,219.839996,217.009995,219.320007,218.090363,1756000
2019-11-14,218.789993,220.470001,218.029999,219.429993,218.199722,1483100
2019-11-15,220.000000,221.089996,219.039993,220.250000,219.015137,1693100
2019-11-18,219.729996,219.949997,218.039993,219.729996,218.498047,1603400
2019-11-19,220.559998,220.679993,218.309998,220.039993,218.806305,1817100
2019-11-20,218.360001,219.470001,216.399994,217.910004,216.688263,2177700
2019-11-21,218.600006,219.320007,216.820007,218.229996,217.006454,1677500
2019-11-22,218.000000,220.710007,218.000000,220.279999,219.044968,1529100
2019-11-25,220.889999,223.949997,220.889999,222.750000,221.501114,2181800
2019-11-26,222.679993,222.759995,221.110001,222.449997,221.202805,1926300
2019-11-27,223.449997,224.279999,221.860001,222.949997,221.699997,1614600
2019-11-29,220.880005,222.000000,220.410004,221.350006,221.350006,770400
2019-12-02,220.970001,221.800003,217.080002,217.639999,217.639999,2118500
2019-12-03,215.429993,215.429993,210.000000,212.240005,212.240005,3207100
2019-12-04,213.539993,216.990005,212.380005,215.940002,215.940002,1583600
2019-12-05,217.149994,217.630005,215.419998,217.139999,217.139999,1329300
2019-12-06,219.949997,225.399994,218.820007,224.610001,224.610001,4229400
2019-12-09,224.610001,224.649994,221.770004,221.809998,221.809998,2134600
2019-12-10,221.669998,222.880005,220.550003,221.880005,221.880005,1854100
2019-12-11,222.250000,222.850006,220.839996,221.190002,221.190002,1778600
2019-12-12,221.910004,226.779999,220.600006,226.050003,226.050003,2974300
2019-12-13,226.720001,227.990005,223.699997,225.000000,225.000000,1908200
2019-12-16,228.500000,230.699997,227.869995,228.039993,228.039993,3218400
2019-12-17,230.000000,232.070007,228.800003,231.149994,231.149994,3590000
2019-12-18,231.970001,232.199997,229.940002,230.449997,230.449997,2280800
2019-12-19,230.949997,231.389999,228.960007,229.940002,229.940002,2418100
2019-12-20,230.960007,231.289993,228.619995,228.929993,228.929993,3715500
2019-12-23,229.660004,230.479996,228.410004,229.089996,229.089996,1670400
2019-12-24,228.979996,229.949997,228.369995,229.910004,229.910004,467700
2019-12-26,230.259995,232.199997,229.990005,231.210007,231.210007,1704000
2019-12-27,231.809998,232.210007,230.470001,230.660004,230.660004,1343900
2019-12-30,231.679993,231.679993,229.500000,229.800003,229.800003,1494500
2019-12-31,229.710007,229.970001,228.669998,229.929993,229.929993,1447200
2020-01-02,231.000000,234.639999,230.160004,234.320007,234.320007,3736300
2020-01-03,231.600006,232.610001,230.300003,231.580002,231.580002,2274500
2020-01-06,229.929993,234.020004,229.490005,233.949997,233.949997,3329300
2020-01-07,235.000000,237.770004,234.759995,235.490005,235.490005,5255200
2020-01-08,235.679993,239.750000,235.479996,237.759995,237.759995,3564700
2020-01-09,241.339996,243.399994,239.820007,242.600006,242.600006,3980700
2020-01-10,242.750000,243.389999,241.389999,242.110001,242.110001,2248100
2020-01-13,244.440002,246.110001,243.000000,245.210007,245.210007,3359200
2020-01-14,245.320007,248.520004,244.600006,245.660004,245.660004,4302800
2020-01-15,242.000000,249.500000,239.160004,245.210007,245.210007,5411200
2020-01-16,247.009995,249.820007,246.229996,249.720001,249.720001,3968400
2020-01-17,250.229996,250.460007,248.000000,249.460007,249.460007,3108400
2020-01-21,247.210007,248.850006,245.600006,245.699997,245.699997,2492400
2020-01-22,246.610001,248.520004,246.339996,247.050003,247.050003,2030900
2020-01-23,244.500000,247.000000,242.880005,245.580002,245.580002,2806800
2020-01-24,245.070007,245.710007,240.600006,241.919998,241.919998,2877400
2020-01-27,236.369995,238.990005,235.009995,238.139999,238.139999,2506200
2020-01-28,239.490005,243.580002,238.050003,242.580002,242.580002,3123000
2020-01-29,244.520004,246.500000,239.570007,240.119995,240.119995,3711600
2020-01-30,237.690002,244.339996,236.729996,244.130005,244.130005,3261700
2020-01-31,241.990005,242.889999,236.880005,237.750000,237.750000,3482800
2020-02-03,238.360001,242.389999,238.050003,239.009995,239.009995,2733000
2020-02-04,242.880005,243.740005,241.550003,241.940002,241.940002,3052500
2020-02-05,244.990005,245.130005,243.000000,244.300003,244.300003,3126600
2020-02-06,245.350006,245.770004,241.179993,241.820007,241.820007,2225600
2020-02-07,239.750000,240.520004,236.550003,238.000000,238.000000,3006500
2020-02-10,237.399994,237.869995,235.460007,237.360001,237.360001,2591300
2020-02-11,239.000000,239.550003,236.220001,236.460007,236.460007,2238800
